mesh_ui,canonical,synonym
D002509,Cephaloridine,cephaloridine
D002509,Cephaloridine,ceporin
D002510,Cephalosporinase,cephalexin amidase
D002510,Cephalosporinase,cephalosporinase
D002511,Cephalosporins,cephalosporins
D002511,Cephalosporins,cephalosporanic acids
D002512,Cephalothin,cefalotina normon
D002512,Cephalothin,cefalotina sodica spaly
D002512,Cephalothin,cephalothin
D002512,Cephalothin,keflin
D002512,Cephalothin,sodium cephalothin
D002512,Cephalothin,seffin
D002512,Cephalothin,ceftina
D002513,Cephamycins,cephamycins
D002514,Cephapirin,bl-p 1322
D002514,Cephapirin,cefadyl
D002514,Cephapirin,cephapirin sodium
D002514,Cephapirin,céfaloject
D002514,Cephapirin,brisfirina
D002514,Cephapirin,cephapirin
D002515,Cephradine,dexef
D002515,Cephradine,septacef
D002515,Cephradine,velosef
D002515,Cephradine,sq-11436
D002515,Cephradine,anspor
D002515,Cephradine,sefril
D002515,Cephradine,maxisporin
D002515,Cephradine,velocef
D002515,Cephradine,zeefra gé
D002515,Cephradine,kelsef
D002515,Cephradine,cephradine
D002515,Cephradine,"cephradine, non-stoichiometric hydrate"
D002515,Cephradine,cephradine dihydrate
D002515,Cephradine,nicef
D002517,Galactosylgalactosylglucosylceramidase,galactosylgalactosylglucosylceramidase
D002518,Ceramides,ceramides
D002553,Cerebroside-Sulfatase,cerebroside-sulfatase
D002554,Cerebrosides,cerebrosides
D002556,Cerebrospinal Fluid Proteins,cerebrospinal fluid proteins
D002563,Cerium,cerium
D002564,Cerium Isotopes,cerium isotopes
D002565,Cerium Radioisotopes,cerium radioisotopes
D002566,Ceroid,ceroid
D002569,Cerulenin,cerulenin
D002570,Ceruloplasmin,ferroxidase i
D002570,Ceruloplasmin,ceruloplasmin
D002586,Cesium,cesium
D002587,Cesium Isotopes,cesium isotopes
D002588,Cesium Radioisotopes,cesium radioisotopes
D002592,Cetomacrogol,brij 56
D002592,Cetomacrogol,brij 52
D002592,Cetomacrogol,brij-58
D002592,Cetomacrogol,cetomacrogol
D002592,Cetomacrogol,cetomacrogol 1000
D002593,Cetrimonium Compounds,cetrimonium compounds
D002593,Cetrimonium Compounds,cetrimides
D002594,Cetylpyridinium,sterogenol
D002594,Cetylpyridinium,dobendan
D002594,Cetylpyridinium,angifonil
D002594,Cetylpyridinium,cetylpyridinium chloride anhydrous
D002594,Cetylpyridinium,merocets
D002594,Cetylpyridinium,pristacin
D002594,Cetylpyridinium,cetamium
D002594,Cetylpyridinium,biosept
D002594,Cetylpyridinium,ceepryn chloride
D002594,Cetylpyridinium,pyrisept
D002594,Cetylpyridinium,cetylpyridinium
D002594,Cetylpyridinium,cetylyre
D002594,Cetylpyridinium,cetylpyridinium chloride
D002595,Cevanes,cevanes
D002599,Chalcone,chalcone
D002606,Charcoal,ultracarbon
D002606,Charcoal,charcoaid
D002606,Charcoal,adsorba
D002606,Charcoal,kohle-pulvis
D002606,Charcoal,formocarbine
D002606,Charcoal,norit
D002606,Charcoal,activated charcoal
D002606,Charcoal,charcodote
D002606,Charcoal,liqui-char
D002606,Charcoal,insta-char
D002606,Charcoal,carbomix
D002606,Charcoal,kohle-hevert
D002606,Charcoal,kohle-compretten
D002606,Charcoal,kohle-tabletten boxo-pharm
D002606,Charcoal,charcoal
D002606,Charcoal,actidose-aqua
D002606,Charcoal,charcocaps
D002606,Charcoal,actidose
D002606,Charcoal,charbon
D002614,Chelating Agents,metal antagonists
D002614,Chelating Agents,metal chelating agents
D002614,Chelating Agents,chelating agents
D002615,Chemexfoliation,chemexfoliation
D002615,Chemexfoliation,"face peeling, chemical"
D002619,Chemical Warfare Agents,chemical warfare agents
D002629,Chemosterilants,chemosterilants
D002630,Chemotactic Factors,"chemotactic factors, macrophage"
D002630,Chemotactic Factors,cytotaxinogens
D002630,Chemotactic Factors,chemotactic factors
D002631,"Chemotactic Factors, Eosinophil","chemotactic factors, eosinophil"
D002635,Chenodeoxycholic Acid,chenodeoxycholic acid
D002635,Chenodeoxycholic Acid,chenofalk
D002635,Chenodeoxycholic Acid,chenix
D002635,Chenodeoxycholic Acid,quenobilan
D002635,Chenodeoxycholic Acid,quenocol
D002635,Chenodeoxycholic Acid,sodium chenodeoxycholate
D002635,Chenodeoxycholic Acid,chenodeoxycholate
D002638,Chewing Gum,chewing gum
D002686,Chitin,chitin
D002687,Chitin Synthase,chitin synthase
D002687,Chitin Synthase,chitin synthase 1
D002687,Chitin Synthase,chitin synthetase 2
D002688,Chitinases,endochitinase
D002688,Chitinases,chitinases
D002697,Chloral Hydrate,chloral hydrate
D002697,Chloral Hydrate,noctec
D002698,Chloralose,beta-chloralose
D002698,Chloralose,chloralose
D002699,Chlorambucil,chlorambucil
D002699,Chlorambucil,leukeran
D002699,Chlorambucil,amboclorin
D002699,Chlorambucil,nsc-3088
D002699,Chlorambucil,lympholysin
D002699,Chlorambucil,cb-1348
D002700,Chloramines,chloramines
D002701,Chloramphenicol,syntomycin
D002701,Chloramphenicol,chlornitromycin
D002701,Chloramphenicol,chloromycetin
D002701,Chloramphenicol,chlorocid
D002701,Chloramphenicol,chloramphenicol
D002701,Chloramphenicol,levomycetin
D002701,Chloramphenicol,detreomycin
D002701,Chloramphenicol,ophthochlor
D002701,Chloramphenicol,amphenicol
D002703,Chloranil,spergon
D002703,Chloranil,coversan
D002703,Chloranil,chloranil
D002703,Chloranil,vulklor
D002703,Chloranil,reranil
D002704,Chlorates,chlorates
D002706,Chlordan,chlordan
D002707,Chlordiazepoxide,librium
D002707,Chlordiazepoxide,elenium
D002707,Chlordiazepoxide,chlordiazepoxide hydrochloride
D002707,Chlordiazepoxide,chlordiazepoxide
D002707,Chlordiazepoxide,chlordiazepoxide hydrobromide
D002707,Chlordiazepoxide,chlozepid
D002707,Chlordiazepoxide,chlordiazepoxide perchlorate
D002709,Chlorfenvinphos,birlane
D002709,Chlorfenvinphos,dermaton
D002709,Chlorfenvinphos,chlorfenvinphos
D002710,Chlorhexidine,mk-412a
D002710,Chlorhexidine,chlorhexidine hydrochloride
D002710,Chlorhexidine,chlorhexidine acetate
D002710,Chlorhexidine,sebidin a
D002710,Chlorhexidine,tubulicid
D002710,Chlorhexidine,novalsan
D002710,Chlorhexidine,chlorhexidine
D002711,Chloride Peroxidase,chloride peroxidase
D002712,Chlorides,chlorides
D002712,Chlorides,chloride ion level
D002713,Chlorine,chlorine
D002713,Chlorine,chlorine gas
D002714,Chlorisondamine,ecolid
D002714,Chlorisondamine,chlorisondamine
D002714,Chlorisondamine,chlorisondamine chloride
D002715,Chlormadinone Acetate,"chlormadinone acetate, (9 beta,10 alpha)-isomer"
D002715,Chlormadinone Acetate,chlormadinone acetate
D002715,Chlormadinone Acetate,chlormadinone
D002715,Chlormadinone Acetate,neo-eunomin
D002716,Chlormequat,chlormequat
D002716,Chlormequat,cycocel
D002716,Chlormequat,chlormequat chloride
D002717,Chlormerodrin,chlormerodrin
D002719,Chlormethiazole,chlormethiazole
D002719,Chlormethiazole,distraneurin
D002720,Chlormezanone,chlormezanone
D002721,omega-Chloroacetophenone,3'-chloroacetophenone
D002721,omega-Chloroacetophenone,omega-chloroacetophenone
D002721,omega-Chloroacetophenone,mace
D002722,Chlorobenzenes,chlorobenzenes
D002723,Chlorobenzoates,chlorobenzoic acids
D002723,Chlorobenzoates,chlorobenzoates
D002724,Chlorobutanol,chlorobutanol
D002724,Chlorobutanol,chloretone
D002724,Chlorobutanol,"chlorobutanol, anhydrous"
D002725,Chloroform,chloroform
D002726,Chlorogenic Acid,chlorogenic acid
D002727,Proguanil,proguanil
D002727,Proguanil,chloriguane
D002727,Proguanil,proguanil hydrochloride
D002727,Proguanil,paludrine
D002727,Proguanil,bigumal
D002728,Chlorohydrins,chlorohydrins
D002729,Chloromercuribenzoates,chloromercuribenzoates
D002730,Chloromercurinitrophenols,chloromercurinitrophenols
D002731,4-Chloromercuribenzenesulfonate,4-chloromercuribenzenesulfonate
D002731,4-Chloromercuribenzenesulfonate,chloromercuribenzene-p-sulphonic acid
D002733,Chlorophenols,chlorophenols
D002734,Chlorophyll,phyllobilins
D002734,Chlorophyll,chlorophyll 740
D002734,Chlorophyll,chlorophyll
D002735,Chlorophyllides,chlorophyllides
D002737,Chloroprene,chloroprene
D002738,Chloroquine,aralen
D002738,Chloroquine,arequin
D002738,Chloroquine,chloroquine sulfate
D002738,Chloroquine,nivaquine
D002738,Chloroquine,chloroquine
D002739,Chloroquinolinols,chloroquinolinols
D002740,Chlorothiazide,chlorothiazide
D002741,Chlorotrianisene,chlorotrianisene
D002742,Chlorphenamidine,chlorphenamidine
D002743,Chlorphenesin,chlorphenesin
D002744,Chlorpheniramine,chlorpheniramine
D002744,Chlorpheniramine,teldrin
D002744,Chlorpheniramine,chlor-trimeton
D002744,Chlorpheniramine,piriton
D002744,Chlorpheniramine,chlortab-4
D002744,Chlorpheniramine,chlorpheniramine tannate
D002744,Chlorpheniramine,chlor-tripolon
D002744,Chlorpheniramine,chlorpro
D002744,Chlorpheniramine,chlor-100
D002744,Chlorpheniramine,aller-chlor
D002744,Chlorpheniramine,chlorpheniramine maleate
D002744,Chlorpheniramine,antihistaminico llorens
D002744,Chlorpheniramine,efidac 24
D002744,Chlorpheniramine,chlorspan 12
D002744,Chlorpheniramine,chlo-amine
D002744,Chlorpheniramine,kloromin
D002745,Chlorphentermine,chlorphentermine
D002745,Chlorphentermine,avipron
D002745,Chlorphentermine,pre-sate
D002745,Chlorphentermine,desopimon
D002745,Chlorphentermine,chlorphentermine hydrochloride
D002746,Chlorpromazine,aminazine
D002746,Chlorpromazine,chlorazine
D002746,Chlorpromazine,thorazine
D002746,Chlorpromazine,chlordelazine
D002746,Chlorpromazine,largactil
D002746,Chlorpromazine,fenactil
D002746,Chlorpromazine,chlorpromazine hydrochloride
D002746,Chlorpromazine,propaphenin
D002746,Chlorpromazine,contomin
D002746,Chlorpromazine,chlorpromazine
D002747,Chlorpropamide,apo-chlorpropamide
D002747,Chlorpropamide,meldian
D002747,Chlorpropamide,diabinese
D002747,Chlorpropamide,insogen
D002747,Chlorpropamide,glucamide
D002747,Chlorpropamide,chlorpropamide
D002748,Chlorpropham,chlorpropham
D002749,Chlorprothixene,taractan
D002749,Chlorprothixene,chlorprothixene
D002750,Chlorquinaldol,chlorquinaldol
D002750,Chlorquinaldol,sterosan
D002750,Chlorquinaldol,afungil
D002751,Chlortetracycline,chlortetracycline sulfate (1:1)
D002751,Chlortetracycline,biomycin
D002751,Chlortetracycline,chlortetracycline
D002751,Chlortetracycline,aureomycin
D002751,Chlortetracycline,chlortetracycline bisulfate
D002751,Chlortetracycline,"chlortetracycline, 4-epimer"
D002751,Chlortetracycline,chlortetracycline hydrochloride
D002751,Chlortetracycline,aureocyclin
D002751,Chlortetracycline,"chlortetracycline, calcium salt"
D002751,Chlortetracycline,chlortetracycline sulfate (2:1)
D002752,Chlorthalidone,thalitone
D002752,Chlorthalidone,chlorthalidone
D002752,Chlorthalidone,hygroton
D002753,Chlorzoxazone,parafon forte dsc
D002753,Chlorzoxazone,chlorzoxazone
D002753,Chlorzoxazone,paraflex
D002753,Chlorzoxazone,parafon
D002756,Cholagogues and Choleretics,cholagogues
D002756,Cholagogues and Choleretics,cholagogues and choleretics
D002756,Cholagogues and Choleretics,choleretics
D002756,Cholagogues and Choleretics,hydrocholeretics
D002757,Cholanes,cholanes
D002762,Cholecalciferol,cholecalciferols
D002762,Cholecalciferol,cholecalciferol
D002766,Cholecystokinin,cholecystokinin
D002766,Cholecystokinin,cck-33
D002770,Cholenes,cholenes
D002772,Cholera Toxin,procholeragenoid
D002772,Cholera Toxin,choleragenoid
D002772,Cholera Toxin,cholera toxin
D002772,Cholera Toxin,cholera toxin protomer a
D002774,Cholestadienes,cholestadienes
D002775,Cholestadienols,cholestadienols
D002776,Cholestanes,cholestanes
D002777,Cholestanols,cholestanols
D002778,Cholestanones,cholestanones
D002782,Cholestenes,cholestenes
D002783,Cholestenones,cholestenones
D002784,Cholesterol,cholesterol
D002784,Cholesterol,epicholesterol
D002785,Sterol O-Acyltransferase,sterol o-acyltransferase
D002786,Cholesterol Side-Chain Cleavage Enzyme,cholesterol side-chain cleavage enzyme
D002787,Sterol Esterase,sterol esterase
D002787,Sterol Esterase,lysosomal acid cholesterol esterase
D002787,Sterol Esterase,15-ketosteryl oleate hydrolase
D002788,Cholesterol Esters,cholesterol esters
D002789,Cholesterol Oxidase,cholesterol oxidase
D002790,Cholesterol 7-alpha-Hydroxylase,cholesterol 7-alpha-hydroxylase
D002791,"Cholesterol, Dietary","cholesterol, dietary"
D002792,Cholestyramine Resin,quantalan
D002792,Cholestyramine Resin,cuemid
D002792,Cholestyramine Resin,mk-135
D002792,Cholestyramine Resin,cholestyramine resin
D002792,Cholestyramine Resin,questran
D002793,Cholic Acids,cholic acids
D002794,Choline,bursine
D002794,Choline,choline chloride
D002794,Choline,choline bitartrate
D002794,Choline,choline hydroxide
D002794,Choline,choline citrate
D002794,Choline,choline
D002794,Choline,choline o-sulfate
D002795,Choline O-Acetyltransferase,choline o-acetyltransferase
D002797,Choline Kinase,choline kinase
D002798,Diacylglycerol Cholinephosphotransferase,diacylglycerol cholinephosphotransferase
D002800,Cholinesterase Inhibitors,"cholinesterase inhibitors, irreversible"
D002800,Cholinesterase Inhibitors,cholinesterase inhibitors
D002800,Cholinesterase Inhibitors,"cholinesterase inhibitors, reversible"
D002800,Cholinesterase Inhibitors,acetylcholinesterase inhibitors
D002801,Cholinesterase Reactivators,organophosphate insecticide antagonists
D002801,Cholinesterase Reactivators,cholinesterase reactivators
D002801,Cholinesterase Reactivators,"insecticides, organothiophosphate, antagonists"
D002802,Cholinesterases,cholase
D002802,Cholinesterases,cholinesterases
D002803,Chondro-4-Sulfatase,chondro-4-sulfatase
D002807,Chondroitin,chondroitin
D002808,Chondroitin Lyases,chondroitin sulfate lyase
D002808,Chondroitin Lyases,chondroitinase-ac ii
D002808,Chondroitin Lyases,chondroitin eliminase
D002808,Chondroitin Lyases,chondroitin b lyase
D002808,Chondroitin Lyases,chondroitin lyases
D002809,Chondroitin Sulfates,chonsurid
D002809,Chondroitin Sulfates,"chondroitin sulfate, calcium salt"
D002809,Chondroitin Sulfates,"chondroitin sulfate, potassium salt"
D002809,Chondroitin Sulfates,"chondroitin 4-sulfate, aluminum salt"
D002809,Chondroitin Sulfates,"chondroitin sulfate 4-sulfate, sodium salt"
D002809,Chondroitin Sulfates,translagen
D002809,Chondroitin Sulfates,chondroitin 6-sulfate
D002809,Chondroitin Sulfates,"chondroitin sulfate, sodium salt"
D002809,Chondroitin Sulfates,chondroitin sulfates
D002809,Chondroitin Sulfates,"chondroitin sulfate, zinc salt"
D002809,Chondroitin Sulfates,"chondroitin 6-sulfate, potassium salt"
D002809,Chondroitin Sulfates,"chondroitin sulfate, iron (+3) salt"
D002809,Chondroitin Sulfates,"chondroitin 4-sulfate, potassium salt"
D002809,Chondroitin Sulfates,"chondroitin sulfate, iron salt"
D002809,Chondroitin Sulfates,chondroitin 4-sulfate
D002809,Chondroitin Sulfates,"chondroitin 6-sulfate, sodium salt"
D002809,Chondroitin Sulfates,blutal
D002810,Chondroitinases and Chondroitin Lyases,chondroitin-4-sulfate depolymerase
D002810,Chondroitinases and Chondroitin Lyases,chondroitinases and chondroitin lyases
D002810,Chondroitinases and Chondroitin Lyases,chondroitinases
D002811,Chondroitinsulfatases,chondroitinsulfatases
D002826,Chorismate Mutase,chorismate mutase
D002827,Chorismic Acid,chorismic acid
D002839,Chromans,chromans
D002840,Chromates,chromates
D002843,Chromatin,chromatin
D002857,Chromium,chromium
D002858,Chromium Alloys,chromium-nickel alloys
D002858,Chromium Alloys,cobalt-chromium alloys
D002858,Chromium Alloys,chromium alloys
D002859,Chromium Isotopes,chromium isotopes
D002860,Chromium Radioisotopes,chromium radioisotopes
D002863,Chromogenic Compounds,chromogenic compounds
D002863,Chromogenic Compounds,chromogenic substrates
D002864,Chromogranins,chromogranins
D002865,Chromomycins,chromomycin
D002865,Chromomycins,chromomycins
D002866,Chromonar,intercordin
D002866,Chromonar,chromonar
D002866,Chromonar,intensain
D002866,Chromonar,cardiocap
D002866,Chromonar,chromonar hydrochloride
D002867,Chromones,chromones
D002868,"Chromosomal Proteins, Non-Histone","chromosomal proteins, non-histone"
D002868,"Chromosomal Proteins, Non-Histone",non-histone chromosomal phosphoproteins
D002911,Chrysenes,chrysenes
D002914,Chylomicrons,chylomicrons
D002917,Chymopapain,chymopapain b
D002917,Chymopapain,discase
D002917,Chymopapain,chemolase
D002917,Chymopapain,chymopapain a
D002917,Chymopapain,chymopapain
D002917,Chymopapain,chymodiactin
D002918,Chymotrypsin,chymotrypsin
D002918,Chymotrypsin,alphacutanée
D002918,Chymotrypsin,avazyme
D002918,Chymotrypsin,alpha-chymotrypsin choay
D002919,Chymotrypsinogen,alpha-chymotrypsinogen
D002919,Chymotrypsinogen,chymotrypsinogen a
D002919,Chymotrypsinogen,chymotrypsinogen beta
D002919,Chymotrypsinogen,chymotrypsinogen
D002920,Cialit,cialit
D002922,Ciguatoxins,ciguatoxins
D002927,Cimetidine,biomet
D002927,Cimetidine,altramet
D002927,Cimetidine,cimetidine hydrochloride
D002927,Cimetidine,histodil
D002927,Cimetidine,tagamet
D002927,Cimetidine,eureceptor
D002927,Cimetidine,sk&f-92334
D002927,Cimetidine,cimetidine
D002927,Cimetidine,biomet400
D002928,Cinanserin,cinanserin hydrochloride
D002928,Cinanserin,cinanserin
D002928,Cinanserin,"sq-10,643"
D002928,Cinanserin,"sq-16,167"
D002930,Cinchona Alkaloids,cinchona alkaloids
D002934,Cinnamates,cinnamates
D002936,Cinnarizine,"cinnarizine, dihydrochloride"
D002936,Cinnarizine,cinnarizine l-tartrate (1:1)
D002936,Cinnarizine,cisaken
D002936,Cinnarizine,cinarizina inkey
D002936,Cinnarizine,cinnarizin al
D002936,Cinnarizine,cinna
D002936,Cinnarizine,cinnarizin siegfried
D002936,Cinnarizine,r-516
D002936,Cinnarizine,cinnipirine
D002936,Cinnarizine,cinarizina ratiopharm
D002936,Cinnarizine,cinnarizine
D002936,Cinnarizine,cinazière
D002936,Cinnarizine,cinnarizine l-tartrate
D002936,Cinnarizine,stugeron
D002936,Cinnarizine,dimitronal
D002936,Cinnarizine,"cinnarizine, (e)-isomer"
D002937,Cinoxacin,cinobac
D002937,Cinoxacin,compound 64716
D002937,Cinoxacin,cinoxacin
D002939,Ciprofloxacin,cipro
D002939,Ciprofloxacin,bay-09867
D002939,Ciprofloxacin,ciprofloxacin hydrochloride anhydrous
D002939,Ciprofloxacin,ciprofloxacin
D002939,Ciprofloxacin,ciprofloxacin hydrochloride
D002939,Ciprofloxacin,ciprinol
D002944,"Circumcision, Male","circumcision, male"
D002945,Cisplatin,cisplatin
D002945,Cisplatin,biocisplatinum
D002945,Cisplatin,platino
D002945,Cisplatin,platidiam
D002945,Cisplatin,nsc-119875
D002945,Cisplatin,platinol
D002949,Citraconic Anhydrides,citraconic anhydrides
D002950,Citrate (si)-Synthase,citrate (si)-synthase
D002951,Citrates,citrates
D002953,Citrinin,citrinin
D002955,Leucovorin,citrovorum factor
D002955,Leucovorin,"leucovorin, (dl)-isomer"
D002955,Leucovorin,"leucovorin, calcium (1:1) salt"
D002955,Leucovorin,"leucovorin, (r)-isomer"
D002955,Leucovorin,n(5)-formyltetrahydrofolate
D002955,Leucovorin,"leucovorin, (d)-isomer"
D002955,Leucovorin,leucovorin
D002955,Leucovorin,wellcovorin
D002955,Leucovorin,"leucovorin, calcium (1:1) salt, pentahydrate"
D002955,Leucovorin,"leucovorin, monosodium salt"
D002955,Leucovorin,"leucovorin, calcium (1:1) salt, (dl)-isomer"
D002956,Citrulline,citrulline
D002966,Clathrin,clathrin
D002969,Clavulanic Acids,clavulanic acids
D002974,Clemastine,clemastine
D002974,Clemastine,tavegyl
D002974,Clemastine,clemastine fumarate
D002974,Clemastine,tavist
D002974,Clemastine,hs-592
D002976,Clenbuterol,clenbuterol
D002976,Clenbuterol,planipart
D002976,Clenbuterol,nab-365
D002981,Clindamycin,clindamycin hydrochloride
D002981,Clindamycin,"clindamycin monohydrochloride, monohydrate"
D002981,Clindamycin,dalacin c
D002981,Clindamycin,clindamycin monohydrochloride
D002981,Clindamycin,clindamycin
D002981,Clindamycin,cleocin
D002985,Clinical Protocols,clinical protocols
D002985,Clinical Protocols,treatment protocols
D002985,Clinical Protocols,clinical research protocol
D002989,Cloacin,cloacin
D002989,Cloacin,cloacin complex
D002989,Cloacin,cloacin-immunity protein complex
D002990,Clobetasol,dermovate
D002990,Clobetasol,clobetasol
D002990,Clobetasol,embeline
D002990,Clobetasol,clobex
D002990,Clobetasol,temovate
D002990,Clobetasol,cormax
D002990,Clobetasol,clobetasol propionate
D002990,Clobetasol,embeline e
D002990,Clobetasol,olux
D002991,Clofazimine,"g-30,320"
D002991,Clofazimine,b-663
D002991,Clofazimine,lamprene
D002991,Clofazimine,clofazimine
D002992,Clofenapate,clofenapate
D002992,Clofenapate,ici-55695
D002994,Clofibrate,atromid
D002994,Clofibrate,miscleron
D002994,Clofibrate,athromidin
D002994,Clofibrate,clofibrate
D002995,Clofibric Acid,p-chlorophenoxyisobutyrate
D002995,Clofibric Acid,nsc-1149
D002995,Clofibric Acid,clofibric acid
D002996,Clomiphene,clomid
D002996,Clomiphene,klostilbegit
D002996,Clomiphene,serophene
D002996,Clomiphene,clomiphene hydrochloride
D002996,Clomiphene,dyneric
D002996,Clomiphene,gravosan
D002996,Clomiphene,clomiphene
D002996,Clomiphene,clomiphene citrate
D002997,Clomipramine,clomipramine maleate (1:1)
D002997,Clomipramine,clomipramine
D002997,Clomipramine,clomipramine hydrochloride
D002997,Clomipramine,anafranil
D002997,Clomipramine,clomipramine monohydrochloride
D002997,Clomipramine,hydiphen
D002998,Clonazepam,ro 5-4023
D002998,Clonazepam,klonopin
D002998,Clonazepam,clonazepam
D002998,Clonazepam,rivotril
D002998,Clonazepam,antelepsin
D003000,Clonidine,gemiton
D003000,Clonidine,st-155
D003000,Clonidine,chlophazolin
D003000,Clonidine,clonidine hydrochloride
D003000,Clonidine,hemiton
D003000,Clonidine,isoglaucon
D003000,Clonidine,clonidine dihydrochloride
D003000,Clonidine,catapres
D003000,Clonidine,klofelin
D003000,Clonidine,clonidine
D003000,Clonidine,dixarit
D003000,Clonidine,m-5041t
D003000,Clonidine,clonidine monohydrobromide
D003002,Clonixin,cba-93626
D003002,Clonixin,sch-10304
D003002,Clonixin,clonixin
D003005,Clopamide,brinaldix
D003005,Clopamide,brinedine
D003005,Clopamide,clopamide
D003006,Clopenthixol,zuclopenthixol
D003006,Clopenthixol,cisordinol
D003006,Clopenthixol,clopenthixol
D003007,Clopidol,clopidol
D003008,Cloprostenol,cloprostenol
D003008,Cloprostenol,cloprostenol sodium
D003008,Cloprostenol,"ici-80,966"
D003008,Cloprostenol,estrumate
D003008,Cloprostenol,oestrophan
D003009,Clorazepate Dipotassium,clorazepate monopotassium
D003009,Clorazepate Dipotassium,chlorazepate
D003009,Clorazepate Dipotassium,clorazepic acid
D003009,Clorazepate Dipotassium,clorazepate dipotassium
D003009,Clorazepate Dipotassium,tranxilium
D003009,Clorazepate Dipotassium,4306-cb
D003009,Clorazepate Dipotassium,tranxene
D003010,Clorgyline,clorgyline
D003012,Microbial Collagenase,microbial collagenase
D003012,Microbial Collagenase,collagenase-like peptidase
D003022,Clotrimazole,fb b 5097
D003022,Clotrimazole,canesten
D003022,Clotrimazole,clotrimazole
D003022,Clotrimazole,bay b 5097
D003022,Clotrimazole,lotrimin
D003022,Clotrimazole,mycelex
D003023,Cloxacillin,cloxacillin
D003023,Cloxacillin,syntarpen
D003023,Cloxacillin,tegopen
D003023,Cloxacillin,cloxacillin sodium
D003024,Clozapine,clozapine
D003024,Clozapine,clozaril
D003024,Clozapine,leponex
D003026,Clupeine,clupeine
D003028,CME-Carbodiimide,cme-carbodiimide
D003029,Coagulants,coagulants
D003030,Coagulase,staphylococcal clumping factor
D003030,Coagulase,staphylococcus aureus strain 8325-4 of coagulase
D003030,Coagulase,staphylococcus aureus clone psca2 of coagulase
D003030,Coagulase,staphylocoagulase
D003030,Coagulase,coagulase
D003030,Coagulase,staphylococcus aureus strain 213 of coagulase
D003031,Coal,bituminous coal
D003031,Coal,peat coal
D003031,Coal,coal
D003031,Coal,lignite
D003031,Coal,anthracite
D003033,Coal Tar,clinitar
D003033,Coal Tar,estar
D003033,Coal Tar,coal tar
D003035,Cobalt,cobalt
D003036,Cobalt Isotopes,cobalt isotopes
D003037,Cobalt Radioisotopes,cobalt radioisotopes
D003038,Cobamides,cobamides
D003039,Cobra Neurotoxin Proteins,cobra neurotoxin proteins
D003039,Cobra Neurotoxin Proteins,cobrotoxin
D003042,Cocaine,cocaine hydrochloride
D003042,Cocaine,cocaine
D003046,Coccidioidin,coccidioidin
D003049,Coccidiostats,coccidiostats
D003049,Coccidiostats,anticoccidial agents
D003060,Cod Liver Oil,cod liver oil
D003061,Codeine,ardinex
D003061,Codeine,codeine
D003061,Codeine,isocodeine
D003061,Codeine,codeine phosphate
D003062,Codon,sense codon
D003062,Codon,codon
D003064,Cnidarian Venoms,chironex venoms
D003064,Cnidarian Venoms,sea anemone venom
D003064,Cnidarian Venoms,jellyfish venoms
D003064,Cnidarian Venoms,nematocyst venoms
D003064,Cnidarian Venoms,cnidarian venoms
D003064,Cnidarian Venoms,portuguese man-of-war venom
D003065,Coenzyme A,coash
D003065,Coenzyme A,coenzyme a
D003066,Coenzyme A Ligases,coenzyme a ligases
D003067,Coenzymes,coenzymes
D003069,Coffee,coffee
D003070,Coformycin,coformycin
D003076,Coitus Interruptus,coitus interruptus
D003077,Coke,coke
D003078,Colchicine,"colchicine, (r)-isomer"
D003078,Colchicine,colchicine
D003078,Colchicine,"colchicine, (+-)-isomer"
D003084,Colestipol,colestipol hydrochloride
D003084,Colestipol,colestipol
D003084,Colestipol,colestid
D003084,Colestipol,"u-26,597 a"
D003087,Colicins,colicin b
D003087,Colicins,colicin e2
D003087,Colicins,colicin v
D003087,Colicins,colicin a
D003087,Colicins,colicins
D003087,Colicins,colicin e1
D003087,Colicins,colicin hsc10
D003087,Colicins,colicin ia
D003087,Colicins,colicin m
D003087,Colicins,colicin k-k235
D003087,Colicins,colicins e9
D003087,Colicins,colicin k
D003087,Colicins,precolicin e1
D003087,Colicins,colicin e3
D003087,Colicins,colicin ib
D003087,Colicins,colicin e8
D003087,Colicins,colicins e
D003087,Colicins,colicin n
D003089,Colipases,colipase b
D003089,Colipases,colipase a
D003089,Colipases,colipases
D003091,Colistin,coly-mycin
D003091,Colistin,totazina
D003091,Colistin,colistin
D003091,Colistin,colistin sulfate
D003094,Collagen,alpha-collagen
D003094,Collagen,collagen felt
D003094,Collagen,collastat
D003094,Collagen,avitene
D003094,Collagen,avicon
D003094,Collagen,zyderm
D003094,Collagen,pangen
D003094,Collagen,dermodress
D003094,Collagen,collagen
D003094,Collagen,microfibril collagen hemostat
D003094,Collagen,collagen fleece
D003101,Collodion,collodion cotton
D003101,Collodion,collodion
D003101,Collodion,nitrocellulose
D003101,Collodion,celloidin
D003102,Colloids,hydrocolloids
D003102,Colloids,colloids
D003115,Colony-Stimulating Factors,macrophage-granulocyte inducer
D003115,Colony-Stimulating Factors,colony-stimulating factors
D003115,Colony-Stimulating Factors,protein inducer mgi
D003131,Combined Modality Therapy,combined modality therapy
D003145,"Communication Methods, Total","communication methods, total"
D003165,Complement System Proteins,complement system proteins
D003165,Complement System Proteins,hemolytic complement
D003166,Complement Activating Enzymes,complement activating enzymes
D003169,Complement Inactivator Proteins,complement cytolysis inhibitor proteins
D003169,Complement Inactivator Proteins,complement inactivator proteins
D003172,Complement C1,complement c1
