mesh_ui,canonical,synonym
D012161,Retinal Artery,retinal artery
D012165,Retinal Ganglion Cells,retinal ganglion cells
D012169,Retinal Vein,retinal vein
D012171,Retinal Vessels,retinal vasculature
D012171,Retinal Vessels,pecten oculi
D012171,Retinal Vessels,retinal vessels
D012187,Retroperitoneal Space,retroperitoneal space
D012249,Rhombencephalon,rhombencephalon
D012270,Ribosomes,ribosomes
D012272,Ribs,ribs
D012303,Ring Chromosomes,ring chromosomes
D012374,Rod Cell Outer Segment,rod cell outer segment
D012404,Round Ligament of Uterus,round ligament of uterus
D012405,"Round Window, Ear","round window, ear"
D012417,Rumen,rumen
D012444,Saccule and Utricle,utricle
D012444,Saccule and Utricle,saccule
D012444,Saccule and Utricle,saccule and utricle
D012445,Sacrococcygeal Region,sacral region
D012445,Sacrococcygeal Region,sacrococcygeal region
D012445,Sacrococcygeal Region,coccygeal region
D012446,Sacroiliac Joint,sacroiliac joint
D012447,Sacrum,sacrum
D012447,Sacrum,sacral vertebrae
D012463,Saliva,saliva
D012469,Salivary Glands,salivary glands
D012470,"Salivary Glands, Minor","salivary glands, minor"
D012491,Salt Gland,salt gland
D012501,Saphenous Vein,saphenous vein
D012508,Sarcolemma,sarcolemma
D012518,Sarcomeres,sarcomeres
D012519,Sarcoplasmic Reticulum,sarcoplasmic reticulum
D012533,Scala Tympani,scala tympani
D012535,Scalp,scalp
D012540,Scapula,scapula
D012543,Scent Glands,scent glands
D012583,Schwann Cells,schwann cells
D012584,Sciatic Nerve,sciatic nerve
D012590,Sclera,scleral spur
D012590,Sclera,sclera
D012611,Scrotum,scrotum
D012627,Sebaceous Glands,sebaceous glands
D012629,Sebum,sebum
D012634,Bodily Secretions,bodily secretions
D012639,Seeds,elaiosomes
D012639,Seeds,diaspores
D012639,Seeds,seeds
D012658,Sella Turcica,sella turcica
D012661,Semen,semen
D012661,Semen,seminal plasma
D012665,Semicircular Canals,semicircular canals
D012667,Lunate Bone,lunate bone
D012668,Trigeminal Ganglion,trigeminal ganglion
D012669,Seminal Vesicles,seminal vesicles
D012670,Seminiferous Epithelium,seminiferous epithelium
D012671,Seminiferous Tubules,seminiferous tubules
D012679,Sense Organs,sense organs
D012679,Sense Organs,sensory system
D012686,Septal Nuclei,septofimbrial nucleus
D012686,Septal Nuclei,nucleus of anterior commissure
D012686,Septal Nuclei,septal nuclei
D012686,Septal Nuclei,dorsal septal nucleus
D012686,Septal Nuclei,nucleus of diagonal band
D012686,Septal Nuclei,medial septal nucleus
D012686,Septal Nuclei,nucleus of stria terminalis
D012686,Septal Nuclei,lateral septal nucleus
D012686,Septal Nuclei,triangular septal nucleus
D012688,Septum Pellucidum,septum pellucidum
D012704,Serous Membrane,serous membrane
D012708,Sertoli Cells,sertoli cells
D012716,Sesamoid Bones,sesamoid bones
D012728,Sex Chromatin,sex chromatin
D012730,Sex Chromosomes,sex chromosomes
D012782,Shoulder,shoulder
D012785,Shoulder Joint,glenoid labrum
D012785,Shoulder Joint,shoulder joint
D012809,"Colon, Sigmoid","colon, sigmoid"
D012849,Sinoatrial Node,sinoatrial node
D012850,Sinus of Valsalva,sinus of valsalva
D012863,Skeleton,skeleton
D012867,Skin,skin
D012886,Skull,skull
D012886,Skull,calvaria
D012902,Smegma,smegma
D013003,Somatosensory Cortex,primary somatosensory cortex
D013003,Somatosensory Cortex,postcentral gyrus
D013003,Somatosensory Cortex,somatosensory cortex
D013003,Somatosensory Cortex,brodmann area 1
D013003,Somatosensory Cortex,brodmann area 2
D013003,Somatosensory Cortex,brodmann area 3
D013003,Somatosensory Cortex,secondary somatosensory cortex
D013077,Sperm Head,sperm head
D013082,Sperm Tail,sperm tail
D013085,Spermatic Cord,spermatic cord
D013087,Spermatids,spermatids
D013090,Spermatocytes,spermatocytes
D013093,Spermatogonia,spermatogonia
D013094,Spermatozoa,x-chromosome-bearing sperm
D013094,Spermatozoa,spermatozoa
D013094,Spermatozoa,y-chromosome-bearing sperm
D013100,Sphenoid Bone,greater sphenoid wing
D013100,Sphenoid Bone,sphenoid bone
D013101,Sphenoid Sinus,sphenoid sinus
D013102,Spherocytes,spherocytes
D013104,Spheroplasts,spheroplasts
D013115,Spinal Canal,spinal canal
D013115,Spinal Canal,vertebral foramen
D013116,Spinal Cord,spinal cord
D013116,Spinal Cord,sacral cord
D013116,Spinal Cord,conus medullaris
D013116,Spinal Cord,lumbar cord
D013116,Spinal Cord,coccygeal cord
D013116,Spinal Cord,thoracic cord
D013126,Spinal Nerve Roots,dorsal roots
D013126,Spinal Nerve Roots,spinal nerve roots
D013126,Spinal Nerve Roots,ventral roots
D013127,Spinal Nerves,spinal nerves
D013131,Spine,spine
D013131,Spine,vertebra
D013133,Spinothalamic Tracts,spinothalamic tracts
D013136,Spiral Ganglion,spiral ganglion
D013137,Spiral Lamina,spiral lamina
D013153,Splanchnic Nerves,splanchnic nerves
D013154,Spleen,spleen
D013157,Splenic Artery,splenic artery
D013162,Splenic Vein,splenic vein
D013170,Spores,spores
D013171,"Spores, Bacterial","spores, bacterial"
D013172,"Spores, Fungal","spores, fungal"
D013172,"Spores, Fungal",conidia
D013183,Sputum,"sputum, induced"
D013183,Sputum,sputum
D013198,Stapedius,stapedius
D013199,Stapes,stapes
D013233,Stellate Ganglion,stellate ganglion
D013234,Stem Cells,stem cells
D013234,Stem Cells,colony-forming unit
D013247,Sternoclavicular Joint,sternoclavicular joint
D013248,Sternocostal Joints,sternocostal joints
D013249,Sternum,sternum
D013264,Stifle,stifle
D013270,Stomach,stomach
D013278,"Stomach, Avian","stomach, avian"
D013279,"Stomach, Ruminant","stomach, ruminant"
D013284,Stomatognathic System,masticatory system
D013284,Stomatognathic System,stomatognathic system
D013316,Stria Vascularis,stria vascularis
D013346,Subarachnoid Space,subarachnoid space
D013347,Subcellular Fractions,subcellular fractions
D013348,Subclavian Artery,subclavian artery
D013350,Subclavian Vein,subclavian vein
D013351,Subcommissural Organ,subcommissural organ
D013355,Subdural Space,subdural space
D013356,Subfornical Organ,subfornical organ
D013361,Sublingual Gland,sublingual gland
D013363,Submandibular Gland,submandibular gland
D013367,Submitochondrial Particles,submitochondrial particles
D013368,Submucous Plexus,submucous plexus
D013376,Substantia Gelatinosa,substantia gelatinosa
D013377,Substantia Innominata,substantia innominata
D013378,Substantia Nigra,substantia nigra
D013380,Subtalar Joint,subtalar joint
D013477,Superior Colliculi,"optic lobe, human"
D013477,Superior Colliculi,superior colliculi
D013493,Suprachiasmatic Nucleus,suprachiasmatic nucleus
D013495,Supraoptic Nucleus,accessory supraoptic group
D013495,Supraoptic Nucleus,supraoptic nucleus
D013497,Sural Nerve,sural nerve
D013524,Surgical Flaps,pedicled flap
D013524,Surgical Flaps,island flaps
D013524,Surgical Flaps,surgical flaps
D013542,Sweat,sweat
D013545,Sweat Glands,sweat glands
D013564,Sympathetic Nervous System,sympathetic nervous system
D013569,Synapses,synapses
D013570,Synaptic Membranes,synaptic membranes
D013572,Synaptic Vesicles,synaptic vesicles
D013573,Synaptonemal Complex,synaptonemal complex
D013574,Synaptosomes,synaptosomes
D013582,Synovial Fluid,synovial fluid
D013583,Synovial Membrane,synovial membrane
D013601,T-Lymphocytes,t-lymphocytes
D013602,"T-Lymphocytes, Cytotoxic","t-lymphocytes, cytotoxic"
D013602,"T-Lymphocytes, Cytotoxic",tc2 cells
D013602,"T-Lymphocytes, Cytotoxic",tc1 cells
D013623,Tail,tail
D013628,Talus,os trigonum
D013628,Talus,talus
D013639,Tarsal Bones,cuboid bone
D013639,Tarsal Bones,cuneiform bones
D013639,Tarsal Bones,tarsal bones
D013639,Tarsal Bones,navicular bone of foot
D013640,Tarsal Joints,intertarsal joint
D013640,Tarsal Joints,tarsal joints
D013643,"Tarsus, Animal","tarsus, animal"
D013650,Taste Buds,taste buds
D013666,Tears,tears
D013666,Tears,meibum
D013680,Tectorial Membrane,tectorial membrane
D013681,Tegmentum Mesencephali,nucleus of darkschewitsch
D013681,Tegmentum Mesencephali,interstitial nucleus of cajal
D013681,Tegmentum Mesencephali,ventral tegmental nucleus
D013681,Tegmentum Mesencephali,tegmentum mesencephali
D013681,Tegmentum Mesencephali,peripeduncular nucleus
D013681,Tegmentum Mesencephali,accessory oculomotor nuclei
D013681,Tegmentum Mesencephali,trochlear nucleus
D013681,Tegmentum Mesencephali,annular nucleus
D013681,Tegmentum Mesencephali,sagulum nucleus
D013681,Tegmentum Mesencephali,midbrain trigeminal nucleus
D013687,Telencephalon,telencephalon
D013699,Temporal Arteries,temporal arteries
D013701,Temporal Bone,stylomastoid foramen
D013701,Temporal Bone,temporal bone
D013702,Temporal Lobe,middle temporal gyrus
D013702,Temporal Lobe,parainsular area
D013702,Temporal Lobe,anterior temporal lobe
D013702,Temporal Lobe,brodmann area 37
D013702,Temporal Lobe,temporal gyrus
D013702,Temporal Lobe,inferior horn of the lateral ventricle
D013702,Temporal Lobe,brodmann area 38
D013702,Temporal Lobe,temporal lobe
D013702,Temporal Lobe,inferior temporal gyrus
D013702,Temporal Lobe,temporal operculum
D013702,Temporal Lobe,superior temporal gyrus
D013702,Temporal Lobe,fusiform gyrus
D013702,Temporal Lobe,temporal sulcus
D013702,Temporal Lobe,planum polare
D013703,Temporal Muscle,temporal muscle
D013704,Temporomandibular Joint,temporomandibular joint
D013710,Tendons,endotenon
D013710,Tendons,"tendons, para-articular"
D013710,Tendons,epotenon
D013710,Tendons,tendons
D013719,Tensor Tympani,tensor tympani
D013737,Testis,testis
D013787,Thalamic Nuclei,thalamic nuclei
D013788,Thalamus,thalamus
D013799,Theca Cells,theca externa
D013799,Theca Cells,theca interna
D013799,Theca Cells,theca cells
D013823,Thermoreceptors,thermoreceptors
D013848,Thigh,thigh
D013895,Thoracic Arteries,thoracic arteries
D013897,Thoracic Duct,cisterna chyli
D013897,Thoracic Duct,thoracic duct
D013900,Thoracic Nerves,thoracic nerves
D013900,Thoracic Nerves,pectoral nerves
D013904,Thoracic Vertebrae,thoracic vertebrae
D013909,Thorax,thorax
D013933,Thumb,thumb
D013950,Thymus Gland,thymus gland
D013957,Thyroid Cartilage,thyroid cartilage
D013961,Thyroid Gland,thyroid gland
D013977,Tibia,tibia
D013979,Tibial Nerve,medial plantar nerve
D013979,Tibial Nerve,tibial nerve
D013979,Tibial Nerve,posterior tibial nerve
D014024,Tissues,tissues
D014033,Toe Joint,toe joint
D014034,Toes,toes
D014059,Tongue,tongue
D014066,Palatine Tonsil,palatine tonsil
D014070,Tooth,tooth
D014083,Tooth Germ,tooth germ
D014092,Tooth Root,tooth root
D014094,"Tooth, Deciduous","tooth, deciduous"
D014097,"Tooth, Unerupted","tooth, unerupted"
D014129,Trabecular Meshwork,trabecular meshwork
D014132,Trachea,trachea
D014261,Tricuspid Valve,tricuspid valve
D014275,Trigeminal Caudal Nucleus,trigeminal caudal nucleus
D014276,Trigeminal Nerve,trigeminal nerve
D014278,Trigeminal Nuclei,trigeminal nuclei
D014279,"Trigeminal Nucleus, Spinal","trigeminal nucleus, spinal"
D014321,Trochlear Nerve,trochlear nerve
D014327,Trophoblasts,syncytiotrophoblasts
D014327,Trophoblasts,cytotrophoblasts
D014327,Trophoblasts,trophoblasts
D014338,Truncus Arteriosus,truncus arteriosus
D014371,Tuber Cinereum,tuber cinereum
D014407,"Tumor Cells, Cultured","tumor cells, cultured"
D014411,Neoplastic Stem Cells,neoplastic stem cells
D014411,Neoplastic Stem Cells,cancer stem cells
D014411,Neoplastic Stem Cells,neoplastic colony-forming units
D014420,Turbinates,turbinates
D014432,Tympanic Membrane,tympanic membrane
D014457,Ulna,trochlear notch
D014457,Ulna,ulnar coronoid process
D014457,Ulna,ulna
D014459,Ulnar Nerve,ulnar nerve
D014460,Ultimobranchial Body,ultimobranchial body
D014469,Umbilical Arteries,umbilical arteries
D014470,Umbilical Cord,umbilical cord
D014471,Umbilical Veins,umbilical veins
D014472,Umbilicus,umbilicus
D014497,Urachus,urachus
D014513,Ureter,ureter
D014521,Urethra,internal urinary sphincter
D014521,Urethra,urethra
D014521,Urethra,external urinary sphincter
D014521,Urethra,urethral sphincters
D014551,Urinary Tract,urinary tract
D014556,Urine,urine
D014566,Urogenital System,urogenital system
D014599,Uterus,uterus
D014599,Uterus,uterine fundus
D014599,Uterus,uterus cornua
D014602,Uvea,uvea
D014609,Uvula,uvula
D014617,Vacuoles,vacuoles
D014621,Vagina,vagina
D014630,Vagus Nerve,vagus nerve
D014649,Vas Deferens,vas deferens
D014650,Vasa Nervorum,vasa nervorum
D014651,Vasa Vasorum,vasa vasorum
D014666,Vasomotor System,vasomotor system
D014670,Ampulla of Vater,ampulla of vater
D014670,Ampulla of Vater,"duodenal papilla, major"
D014680,Veins,veins
D014682,"Vena Cava, Inferior","vena cava, inferior"
D014683,"Vena Cava, Superior","vena cava, superior"
D014684,Venae Cavae,venae cavae
D014688,Venoms,venoms
D014697,Ventromedial Hypothalamic Nucleus,ventromedial hypothalamic nucleus
D014699,Venules,venules
D014708,Vernix Caseosa,vernix caseosa
D014709,Vero Cells,vero cells
D014711,Vertebral Artery,vertebral artery
D014722,"Vestibule, Labyrinth","vestibule, labyrinth"
D014723,Vestibular Aqueduct,vestibular aqueduct
D014725,Vestibular Nerve,vestibular nerve
D014725,Vestibular Nerve,scarpa's ganglion
D014726,Vestibular Nuclei,"vestibular nucleus, medial"
D014726,Vestibular Nuclei,vestibular nuclei
D014738,Vibrissae,vibrissae
D014771,Virion,virion
D014781,Viscera,viscera
D014793,Visual Cortex,cortical area v4
D014793,Visual Cortex,extrastriate cortex
D014793,Visual Cortex,associative visual cortex
D014793,Visual Cortex,cortical area v5
D014793,Visual Cortex,secondary visual cortex
D014793,Visual Cortex,cortical area v3
D014793,Visual Cortex,visual cortex
D014795,Visual Pathways,visual pathways
D014816,Vitelline Duct,vitelline duct
D014817,Vitelline Membrane,vitelline membrane
D014822,Vitreous Body,vitreous body
D014827,Vocal Cords,vocal ligament
D014827,Vocal Cords,vocal cords
D014844,Vulva,vulva
D014921,"Wings, Animal","wings, animal"
D014928,Wolffian Ducts,gartner ducts
D014928,Wolffian Ducts,wolffian ducts
D014934,Wood,wood
D014935,Wool,wool
D014953,Wrist,wrist
D014955,Wrist Joint,wrist joint
D014960,X Chromosome,x chromosome
D014989,Xiphoid Bone,xiphoid bone
D014998,Y Chromosome,y chromosome
D015017,Yolk Sac,yolk sac
D015044,Zona Pellucida,zona pellucida
D015050,Zygoma,zygoma
D015050,Zygoma,"arches, zygomatic"
D015053,Zygote,zygote
D015383,Zona Fasciculata,zona fasciculata
D015384,Zona Glomerulosa,zona glomerulosa
D015385,Zona Reticularis,zona reticularis
D015388,Organelles,organelles
D015496,CD4-Positive T-Lymphocytes,cd4-positive t-lymphocytes
D015530,Nuclear Matrix,nuclear matrix
D015571,Follicular Fluid,follicular fluid
D015603,Keratinocytes,keratinocytes
D015622,Epithelioid Cells,epithelioid cells
D015633,Extravascular Lung Water,extravascular lung water
D015672,Erythroid Precursor Cells,erythroid progenitor cells
D015672,Erythroid Precursor Cells,"burst-forming units, erythroid"
D015672,Erythroid Precursor Cells,erythroid precursor cells
D015672,Erythroid Precursor Cells,"colony-forming units, erythroid"
D015726,Giant Cells,giant cells
D015743,"Giant Cells, Foreign-Body","giant cells, foreign-body"
D015744,"Giant Cells, Langhans","giant cells, langhans"
D015824,Blood-Air Barrier,blood-air barrier
D015825,"Chromosomes, Fungal","chromosomes, fungal"
D015979,"Killer Cells, Lymphokine-Activated","killer cells, lymphokine-activated"
D016118,Anterior Cruciate Ligament,anterior cruciate ligament
D016118,Anterior Cruciate Ligament,anterior cranial cruciate ligament
D016119,Posterior Cruciate Ligament,posterior cruciate ligament
D016121,Brachiocephalic Veins,brachiocephalic veins
D016122,Brachiocephalic Trunk,brachiocephalic trunk
D016131,Lymphocyte Subsets,lymphocyte subsets
D016175,B-Lymphocyte Subsets,effector b cells
D016175,B-Lymphocyte Subsets,tumor-infiltrating b cells
D016175,B-Lymphocyte Subsets,b-lymphocyte subsets
D016175,B-Lymphocyte Subsets,be1 cells
D016175,B-Lymphocyte Subsets,be2 cells
D016176,T-Lymphocyte Subsets,t-lymphocyte subsets
D016246,"Lymphocytes, Tumor-Infiltrating","lymphocytes, tumor-infiltrating"
D016246,"Lymphocytes, Tumor-Infiltrating",tumor-derived activated cells
D016260,"Monocytes, Activated Killer","monocytes, activated killer"
D016466,CHO Cells,cho cells
D016475,3T3 Cells,3t3 cells
D016476,"Urinary Reservoirs, Continent","urinary reservoirs, continent"
D016501,Neurites,neurites
D016539,Reed-Sternberg Cells,reed-sternberg cells
D016548,Prosencephalon,prosencephalon
D016570,Bruch Membrane,bruch membrane
D016615,Telomere,telomere
D016631,Lewy Bodies,lewy bodies
D016631,Lewy Bodies,lewy neurites
D016658,Psoas Muscles,psoas muscles
D016667,Bacterial Capsules,bacterial capsules
D016676,"Macrophages, Alveolar","macrophages, alveolar"
D016716,PC12 Cells,pc12 cells
D016850,Limbus Corneae,limbus corneae
D016874,Neurofibrillary Tangles,neurofibrillary tangles
D016909,Tibial Arteries,tibial arteries
D016909,Tibial Arteries,posterior tibial artery
D016909,Tibial Arteries,anterior tibial artery
D017006,Rotator Cuff,supraspinatus
D017006,Rotator Cuff,infraspinatus
D017006,Rotator Cuff,subscapularis
D017006,Rotator Cuff,teres minor
D017006,Rotator Cuff,rotator cuff
D017072,Neostriatum,neostriatum
D017154,Stromal Cells,stromal cells
D017358,Cell Wall Skeleton,cell wall skeleton
D017381,Spliceosomes,spliceosomes
D017397,Prefrontal Cortex,pars orbitalis
D017397,Prefrontal Cortex,frontal sulcus
D017397,Prefrontal Cortex,brodmann area 47
D017397,Prefrontal Cortex,medial frontal gyrus
D017397,Prefrontal Cortex,superior frontal gyrus
D017397,Prefrontal Cortex,orbitofrontal cortex
D017397,Prefrontal Cortex,subcallosal area
D017397,Prefrontal Cortex,lateral orbitofrontal cortex
D017397,Prefrontal Cortex,olfactory sulci
D017397,Prefrontal Cortex,brodmann area 12
D017397,Prefrontal Cortex,anterior prefrontal cortex
D017397,Prefrontal Cortex,ventromedial prefrontal cortex
D017397,Prefrontal Cortex,prefrontal cortex
D017397,Prefrontal Cortex,straight gyrus
D017397,Prefrontal Cortex,inferior frontal gyrus
D017439,"Cicatrix, Hypertrophic","cicatrix, hypertrophic"
D017534,Radial Artery,radial artery
D017535,Ulnar Artery,ulnar artery
D017536,"Carotid Artery, Common","carotid artery, common"
D017537,"Mesenteric Artery, Inferior","mesenteric artery, inferior"
D017538,"Mesenteric Artery, Superior","mesenteric artery, superior"
D017539,Tunica Intima,internal elastic lamella
D017539,Tunica Intima,tunica intima
D017539,Tunica Intima,arterial intima
D017539,Tunica Intima,venous intima
D017540,Tunica Media,venous media
D017540,Tunica Media,tunica media
D017540,Tunica Media,arterial media
D017552,Solitary Nucleus,solitary nucleus
D017557,Ventral Tegmental Area,ventral tegmental area
D017568,Rectus Abdominis,rectus abdominis
D017615,Enteric Nervous System,enteric nervous system
D017626,Cochlear Nucleus,cochlear nucleus
D017628,Microglia,microglia
D017629,Gap Junctions,gap junctions
D017667,Adipocytes,adipocytes
D017729,Presynaptic Terminals,presynaptic terminals
D017734,"Bile Ducts, Extrahepatic","bile ducts, extrahepatic"
D017737,"Macrophages, Peritoneal","macrophages, peritoneal"
D017746,Joint Capsule,joint capsule
D017746,Joint Capsule,synovial plica
D017773,Pelvic Floor,pelvic floor
D017776,Autonomic Pathways,autonomic pathways
D017776,Autonomic Pathways,autonomic nerves
D017777,"Parasympathetic Fibers, Postganglionic","parasympathetic fibers, postganglionic"
D017779,"Sympathetic Fibers, Postganglionic","sympathetic fibers, postganglionic"
D017783,Superior Cervical Ganglion,superior cervical ganglion
D017833,Visceral Afferents,visceral afferents
D017843,Ligamentum Flavum,ligamentum flavum
D017844,"Lateral Ligament, Ankle",posterior inferior tibiofibular ligament
D017844,"Lateral Ligament, Ankle",calcaneofibular ligament
D017844,"Lateral Ligament, Ankle",external lateral ligament
D017844,"Lateral Ligament, Ankle",internal lateral ankle ligament
D017844,"Lateral Ligament, Ankle","lateral ligament, ankle"
D017844,"Lateral Ligament, Ankle",posterior talofibular ligament
D017844,"Lateral Ligament, Ankle",anterior inferior tibiofibular ligament
D017846,Longitudinal Ligaments,posterior longitudinal ligament
D017846,Longitudinal Ligaments,anterior longitudinal ligament
D017846,Longitudinal Ligaments,longitudinal ligaments
D017847,Patellar Ligament,patellar ligament
D017885,Collateral Ligaments,collateral ligaments
D017885,Collateral Ligaments,lateral ligaments
D017888,"Medial Collateral Ligament, Knee","medial collateral ligament, knee"
D017933,Peripheral Nervous System,peripheral nervous system
D017948,Retinal Rod Photoreceptor Cells,retinal rod photoreceptor cells
D017948,Retinal Rod Photoreceptor Cells,retinal rod cell
D017949,Retinal Cone Photoreceptor Cells,retinal cone photoreceptor cells
D017950,"Ganglia, Sensory","ganglia, sensory"
D017952,"Ganglia, Invertebrate","ganglia, invertebrate"
D017956,"Photoreceptor Cells, Invertebrate","photoreceptor cells, invertebrate"
D017966,Pyramidal Cells,pyramidal cells
D018034,Olfactory Receptor Neurons,olfactory receptor neurons
D018034,Olfactory Receptor Neurons,olfactory sensory cilia
D018069,"Hair Cells, Vestibular","hair cells, vestibular"
D018072,"Hair Cells, Auditory, Outer","hair cells, auditory, outer"
D018087,Plastids,leukoplasts
D018087,Plastids,plastids
D018087,Plastids,chromoplasts
D018087,Plastids,amyloplasts
D018244,"Chromosomes, Artificial, Yeast","chromosomes, artificial, yeast"
D018374,LLC-PK1 Cells,llc-pk1 cells
D018385,Centrosome,pericentriolar region
D018385,Centrosome,pericentriolar matrix
D018385,Centrosome,centrosome
D018386,Kinetochores,kinetochores
D018404,Isochromosomes,isochromosomes
D018414,CD8-Positive T-Lymphocytes,"suppressor t-lymphocytes, cd8-positive"
D018414,CD8-Positive T-Lymphocytes,cd8-positive t-lymphocytes
D018417,Th1 Cells,th1 cells
D018418,Th2 Cells,th2 cells
D018441,Biofilms,biofilms
D018482,"Muscle, Skeletal","muscle, skeletal"
D018482,"Muscle, Skeletal",gastrocnemius muscle
D018482,"Muscle, Skeletal",soleus muscle
D018482,"Muscle, Skeletal",plantaris muscle
D018482,"Muscle, Skeletal",anterior tibial muscle
D018483,Diaphyses,diaphyses
D018485,"Muscle Fibers, Skeletal","muscle fibers, skeletal"
D018514,Plant Structures,plant structures
D018514,Plant Structures,plant components
D018515,Plant Leaves,plant leaves
D018516,Pulvinus,pulvinus
D018517,Plant Roots,plant roots
D018517,Plant Roots,plant bulbs
D018518,Plant Root Cap,plant root cap
D018519,Meristem,root tip
D018519,Meristem,meristem
D018520,Plant Shoots,plant shoots
D018530,Gastric Stump,gastric stump
D018546,Hypocotyl,hypocotyl
D018547,Plant Stems,plant stems
D018548,Cotyledon,cotyledon
D018548,Cotyledon,coleoptile
D018656,"Muscle Fibers, Fast-Twitch","muscle fibers, white"
D018656,"Muscle Fibers, Fast-Twitch","muscle fibers, fast-twitch"
D018656,"Muscle Fibers, Fast-Twitch","muscle fibers, intermediate"
D018657,"Muscle Fibers, Slow-Twitch","muscle fibers, slow-twitch"
D018657,"Muscle Fibers, Slow-Twitch","muscle fibers, red"
D018699,Coated Vesicles,coated vesicles
D018717,Purple Membrane,purple membrane
D018728,Entorhinal Cortex,brodmann area 34
D018728,Entorhinal Cortex,entorhinal cortex
D018728,Entorhinal Cortex,brodmann area 28
D018858,Germinal Center,germinal center
D018859,Hair Follicle,hair follicle
D018862,Merkel Cells,merkel cells
D018870,"Endoplasmic Reticulum, Rough","endoplasmic reticulum, rough"
D018871,"Endoplasmic Reticulum, Smooth","endoplasmic reticulum, smooth"
D018874,"Spheroids, Cellular","spheroids, cellular"
D018878,Limb Buds,limb buds
D018891,Dentate Gyrus,dentate gyrus
D018891,Dentate Gyrus,"ca4 region, hippocampal"
D018914,"Cells, Immobilized","cells, immobilized"
D018916,Blood-Aqueous Barrier,blood-aqueous barrier
D018922,HL-60 Cells,hl-60 cells
D018933,"Pili, Sex","pili, sex"
D018938,Caco-2 Cells,caco-2 cells
D018987,Salivary Ducts,wharton's duct
D018987,Salivary Ducts,salivary ducts
D018987,Salivary Ducts,stensen's duct
D019073,HT29 Cells,ht29 cells
D019074,Epigastric Arteries,epigastric arteries
D019108,Tight Junctions,tight junctions
D019147,Vomeronasal Organ,vomeronasal organ
D019147,Vomeronasal Organ,vomeronasal system
D019147,Vomeronasal Organ,vomeronasal nerve
D019169,Jurkat Cells,jurkat cells
D019170,Somites,somites
D019224,Temporomandibular Joint Disc,temporomandibular joint disc
D019227,Tooth Apex,apical foramen
D019227,Tooth Apex,tooth apex
D019228,Tooth Crown,tooth crown
D019229,"Dentition, Permanent","dentition, permanent"
D019234,Dentinal Fluid,dentinal fluid
D019237,Tooth Cervix,tooth cervix
D019251,Nucleocapsid,nucleocapsid
D019261,Epithalamus,epithalamus
D019262,Habenula,habenular nuclei
D019262,Habenula,habenula
D019262,Habenula,habenular commissure
D019276,Glycocalyx,glycocalyx
D019291,Skull Base,skull base
D019439,Chromaffin Cells,chromaffin cells
D019441,Plant Epidermis,plant epidermis
D019459,Urothelium,urothelium
D019556,COS Cells,cos cells
D019556,COS Cells,cos-7 cells
D019556,COS Cells,cos-1 cells
D019573,"Epithelium, Corneal","epithelium, corneal"
D019579,Neocortex,neocortical multiform layer
D019579,Neocortex,neocortical external pyramidal layer
D019579,Neocortex,neocortical external granular layer
D019579,Neocortex,neocortical internal granular layer
D019579,Neocortex,neocortical internal pyramidal layer
D019579,Neocortex,neocortical molecular layer
D019579,Neocortex,neocortex
D019580,Perforant Pathway,perforant pathway
D019581,Neuropil,neuropil
D019589,Tooth Components,tooth components
D019599,"Mossy Fibers, Hippocampal","mossy fibers, hippocampal"
D019600,Neuropil Threads,neuropil threads
D019737,Transplants,transplants
D019737,Transplants,cell transplants
D019737,Transplants,tissue transplants
D019737,Transplants,organ transplants
D019738,Surgically-Created Structures,surgically-created structures
D019739,Skeletal Muscle Ventricle,skeletal muscle ventricle
D019842,Ciliary Arteries,ciliary arteries
D019847,"Chromosomes, Archaeal","chromosomes, archaeal"
D019858,Enteroendocrine Cells,intestinal secretin cells
D019858,Enteroendocrine Cells,intestinal l cells
D019858,Enteroendocrine Cells,enteroendocrine cells
D019861,Enterochromaffin-like Cells,enterochromaffin-like cells
D019863,Gastrin-Secreting Cells,gastrin-secreting cells
D019864,Somatostatin-Secreting Cells,pancreatic delta cells
D019864,Somatostatin-Secreting Cells,gastric delta cells
D019864,Somatostatin-Secreting Cells,somatostatin-secreting cells
D019872,"Chief Cells, Gastric","chief cells, gastric"
D019879,Paneth Cells,paneth cells
D019897,Periplasm,periplasm
D019902,Chondrocytes,chondroblasts
D019902,Chondrocytes,chondrocytes
D020014,K562 Cells,k562 cells
D020130,Bacterial Chromatophores,bacterial chromatophores
D020286,Pericytes,pericytes
D020298,U937 Cells,u937 cells
D020302,Weibel-Palade Bodies,weibel-palade bodies
D020390,Tooth Socket,tooth socket
D020392,Entopeduncular Nucleus,entopeduncular nucleus
D020397,Goblet Cells,goblet cells
D020405,Dermis,dermis
D020419,"Photoreceptor Cells, Vertebrate","photoreceptor cells, vertebrate"
D020419,"Photoreceptor Cells, Vertebrate",retinal photoreceptor cells
D020420,Cyst Fluid,cyst fluid
D020439,Growth Cones,growth cones
D020460,Melanosomes,melanosomes
D020517,Atrial Appendage,atrial appendage
D020524,Thylakoids,grana
D020524,Thylakoids,thylakoids
D020524,Thylakoids,thylakoid membrane
D020530,Subthalamus,lenticular fasciculus
D020530,Subthalamus,thalamic fasciculus
D020530,Subthalamus,subthalamus
D020530,Subthalamus,nucleus of field h
D020530,Subthalamus,nucleus of ansa lenticularis
